aun,school_name,school_number,high_school,middle_school,elementary_school
112679002,Goode Sch,8240,0,0,1
112679002,Hannah Penn,8291,0,0,1
112679002,Jackson Sch,8241,0,0,1
112679002,McKinley Sch,8242,0,0,1
112679002,William Penn SHS,4647,1,0,0
112679107,York Co School of Technology,5168,0,0,1
112679403,East York El Sch,4648,0,0,1
112679403,Indian Rock El Sch,6688,0,0,1
112679403,Valley View El Sch,4653,0,0,1
112679403,York Suburban MS,4657,0,1,0
112679403,York Suburban SHS,4658,1,0,0
112679403,Yorkshire El Sch,8179,0,0,1
107658903,H W Good El Sch,4512,0,0,1
107658903,Mendon El Sch,4507,0,0,1
107658903,West Newton El Sch,8003,0,0,1
107658903,Yough Intrmd/MS Sch,4508,0,1,0
107658903,Yough SHS,4735,1,0,0
126513250,Young Scholars CS,7584,1,0,0
110140001,Young Scholars of Central PA CS,7841,1,0,0
103020368,Young Scholars of Greater Allegheny CS,8337,1,0,0
103025206,Young Scholars of Western Pennsylvania C,8156,0,0,1
126512870,Youth Build Phila CS,7513,1,0,0
118409998,Youth Forestry Camp #2,7148,0,0,1
111319998,Youth Forestry Camp #3,7154,0,0,1
